Id2,Geography,Total_Male,Male_LHS,Male_HS,Male_College,Male_Bachelors,Male_Graduate,Total_Female,Female_LHS,Female_HS,Female_College,Female_Bachelors,Female_Graduate
36081028900,"Census Tract 289, Queens County, New York",41987,-,38995,41250,39035,62417,36125,11250,40547,32454,53398,52500
36081029100,"Census Tract 291, Queens County, New York",31645,21516,32378,25568,47337,52353,22276,12401,16094,28810,44570,-
36081029300,"Census Tract 293, Queens County, New York",35370,30750,45179,27321,38750,101750,27132,22083,16200,38393,27273,146000
36081029400,"Census Tract 294, Queens County, New York",46511,-,-,40366,85688,-,45054,24934,28674,54023,60993,-
36081029500,"Census Tract 295, Queens County, New York",51029,31078,40305,-,76161,89722,44447,11641,36061,44310,49417,67031
36081029700,"Census Tract 297, Queens County, New York",46003,24632,36339,50268,46422,55952,36806,-,26250,23906,51250,52000
36081029900,"Census Tract 299, Queens County, New York",-,-,-,-,-,-,-,-,-,-,-,-
36081030600,"Census Tract 306, Queens County, New York",41103,56458,20962,45000,66528,-,31680,24375,30270,30046,51726,54917
36081030902,"Census Tract 309.02, Queens County, New York",31237,22500,28327,-,36791,45795,27268,31000,20778,26941,57778,-
36081030903,"Census Tract 309.03, Queens County, New York",38750,21154,29141,41131,40203,53958,23042,20040,20313,20799,40313,42708
36081030904,"Census Tract 309.04, Queens County, New York",39766,19441,24617,50833,53958,58676,50882,31667,-,55994,61944,70882
36081031700,"Census Tract 317, Queens County, New York",35726,-,33274,46850,35663,-,41375,-,35784,26847,54643,74511
36081032000,"Census Tract 320, Queens County, New York",25556,-,-,19393,31691,-,33773,10893,32684,34688,70125,55500
36081032700,"Census Tract 327, Queens County, New York",32235,32303,32399,30281,56293,-,35677,30179,36172,30625,51875,50375
36081032800,"Census Tract 328, Queens County, New York",36346,30950,34554,41875,48625,-,38705,19375,30417,42232,60833,90729
36081032900,"Census Tract 329, Queens County, New York",35688,-,34847,37348,52750,-,24191,-,26845,-,71964,41389
36081033000,"Census Tract 330, Queens County, New York",45732,-,48629,43649,63295,61406,37208,-,27880,39628,52903,62875
36081033100,"Census Tract 331, Queens County, New York",-,-,-,-,-,-,-,-,-,-,-,-
36081033401,"Census Tract 334.01, Queens County, New York",30409,23259,25909,43523,-,61927,40826,37273,35547,46141,49583,41094
36081033402,"Census Tract 334.02, Queens County, New York",41439,24805,36081,45619,53839,42471,38862,36250,26896,35788,43587,63147
36081033700,"Census Tract 337, Queens County, New York",23899,19899,23442,-,50250,-,18958,15688,17228,40521,44583,-
36081033900,"Census Tract 339, Queens County, New York",51389,25000,-,49423,86750,77000,36146,53750,16528,65208,35642,61667
36081034700,"Census Tract 347, Queens County, New York",26931,25909,25813,36250,50938,54306,26885,34000,25164,-,-,53375
36081035100,"Census Tract 351, Queens County, New York",35000,22036,32096,45888,62212,70234,30822,16103,30398,31000,51935,30781
36081035200,"Census Tract 352, Queens County, New York",45114,-,30313,60938,-,71154,36979,-,27083,31944,44886,81250
36081035300,"Census Tract 353, Queens County, New York",27396,21959,28200,40227,-,-,22896,16875,18667,35109,-,83750
36081035700,"Census Tract 357, Queens County, New York",27396,26683,23929,31688,-,-,30595,13405,15714,27070,42143,61607
36081035800,"Census Tract 358, Queens County, New York",40353,41118,26591,31250,68208,62279,50659,18836,44688,47900,61658,64028
36081036100,"Census Tract 361, Queens County, New York",24458,16250,21865,37163,38750,46250,23050,19267,23516,28000,27159,-
36081036300,"Census Tract 363, Queens County, New York",29770,27688,28542,32292,-,73162,20478,10625,19697,25000,22708,-
36081036500,"Census Tract 365, Queens County, New York",26406,22089,26458,41786,81136,-,20875,-,16810,-,82188,-
36081036600,"Census Tract 366, Queens County, New York",36544,16250,31036,53225,31761,50083,37992,25938,35378,33958,46000,63500
36081036700,"Census Tract 367, Queens County, New York",36217,31917,36513,37750,37031,65833,26758,21083,23438,19750,32500,70625
36081036800,"Census Tract 368, Queens County, New York",50107,-,43529,51534,46429,53654,41250,-,36964,30096,51250,46875
36081037100,"Census Tract 371, Queens County, New York",44891,31339,-,-,58125,60000,40192,-,22917,45833,68438,-
36081037300,"Census Tract 373, Queens County, New York",23571,18611,29318,41932,40069,21731,28611,20398,28472,32422,-,68594
36081037500,"Census Tract 375, Queens County, New York",26855,25525,26338,34671,45403,-,18567,14052,19013,18750,30750,30500
36081037600,"Census Tract 376, Queens County, New York",45989,-,42324,44000,62344,56086,39696,-,34495,37366,56382,61667
36081037700,"Census Tract 377, Queens County, New York",25000,22005,26442,36771,44615,-,20407,19744,16250,23214,-,-
36081037900,"Census Tract 379, Queens County, New York",21898,18328,26250,36429,-,24938,17292,14550,14623,-,31107,-
36081038100,"Census Tract 381, Queens County, New York",22384,20063,25026,23942,51635,-,18112,15453,18583,19625,-,74079
36081038301,"Census Tract 383.01, Queens County, New York",-,-,-,-,-,-,-,-,-,-,-,-
36081038302,"Census Tract 383.02, Queens County, New York",-,-,-,-,-,-,-,-,-,-,-,-
36081038400,"Census Tract 384, Queens County, New York",32100,27868,28542,32050,56324,-,37479,-,22417,37162,61050,60208
36081039400,"Census Tract 394, Queens County, New York",32321,26731,30486,36500,54792,-,35324,33194,36591,35625,30833,53333
36081039800,"Census Tract 398, Queens County, New York",48542,16083,45383,63750,81818,101058,35701,40750,-,24886,58750,80150
36081039900,"Census Tract 399, Queens County, New York",29224,25476,22225,37750,46192,-,20785,15645,25326,40667,-,-
36081040000,"Census Tract 400, Queens County, New York",41250,-,41818,36875,39063,66625,42240,-,40568,29808,49286,63333
36081040100,"Census Tract 401, Queens County, New York",26840,22300,28125,30258,49450,21850,17175,11500,15104,26528,35081,-
36081040200,"Census Tract 402, Queens County, New York",51071,42222,53125,-,79464,65556,40938,36406,26711,36985,61875,71813
36081040300,"Census Tract 403, Queens County, New York",26001,25707,26023,21835,41806,-,18570,20067,18516,12267,-,58594
36081040400,"Census Tract 404, Queens County, New York",27215,-,25630,41324,-,31122,34915,17361,36958,30583,69792,76607
36081040500,"Census Tract 405, Queens County, New York",22348,21373,23917,35069,-,-,15714,17773,14063,-,-,-
36081040700,"Census Tract 407, Queens County, New York",24978,22911,25531,40380,55875,-,14841,11963,15838,22750,-,-
36081040900,"Census Tract 409, Queens County, New York",22308,22024,21791,21250,43306,-,27724,17674,39643,31574,30833,-
36081041100,"Census Tract 411, Queens County, New York",23995,21615,24414,28417,51346,-,17171,20571,12969,22604,-,-
36081041300,"Census Tract 413, Queens County, New York",24609,24563,21424,26923,48056,-,17813,13981,17232,-,31667,-
36081041400,"Census Tract 414, Queens County, New York",39635,-,35947,47102,32417,-,31026,19188,27138,34167,36538,66641
36081041500,"Census Tract 415, Queens County, New York",25702,24107,24283,38787,63077,-,15676,15188,11310,-,37500,-
36081042400,"Census Tract 424, Queens County, New York",37344,20600,26429,56111,-,56250,41380,-,40938,40595,39952,95074
36081042600,"Census Tract 426, Queens County, New York",-,-,-,-,-,-,-,-,-,-,-,-
36081042700,"Census Tract 427, Queens County, New York",25890,22399,29688,23158,51399,-,19427,19471,19423,18946,-,30898
36081043200,"Census Tract 432, Queens County, New York",42188,-,38125,40813,68000,-,41411,-,21806,59000,42109,62841
36081043400,"Census Tract 434, Queens County, New York",29718,17054,28203,36550,-,52000,38786,20000,32837,42083,64500,70750
36081043701,"Census Tract 437.01, Queens County, New York",31193,31944,25625,25694,87917,-,25040,-,21250,32813,41993,-
36081043702,"Census Tract 437.02, Queens County, New York",23316,22874,20967,-,25804,-,31419,12893,37600,-,37083,51953
36081043900,"Census Tract 439, Queens County, New York",23550,20377,23010,39877,63191,-,22179,-,21646,21613,86161,41397
36081044000,"Census Tract 440, Queens County, New York",32377,31316,-,45078,-,130859,35917,-,29667,35686,50069,63125
36081044301,"Census Tract 443.01, Queens County, New York",19545,24148,18865,19226,19231,-,21643,11082,25500,-,-,67621
36081044302,"Census Tract 443.02, Queens County, New York",26942,21293,27218,21818,45556,68750,22000,14292,16815,32417,27949,57823
36081044400,"Census Tract 444, Queens County, New York",26331,22617,31000,35511,41000,-,28710,16184,28068,34464,-,29461
36081044601,"Census Tract 446.01, Queens County, New York",31108,25192,30587,36667,41333,60179,18026,15463,15250,36875,16399,-
36081044602,"Census Tract 446.02, Queens County, New York",25145,16648,30313,33631,25250,-,14604,9209,17798,17292,26630,-
36081044800,"Census Tract 448, Queens County, New York",39016,22986,-,30875,50000,65291,26287,17500,-,28214,22344,47361
36081045000,"Census Tract 450, Queens County, New York",32099,-,30536,35161,37500,68836,32353,-,23611,32153,37375,64167
36081045200,"Census Tract 452, Queens County, New York",27222,-,-,-,35000,-,28750,-,46250,25787,48125,-
36081045400,"Census Tract 454, Queens County, New York",37300,20962,32727,31875,69583,65817,35158,-,37250,23631,37227,35761
36081045500,"Census Tract 455, Queens County, New York",31683,35385,29894,29390,31667,55234,29982,20144,30399,31892,35410,43156
36081045600,"Census Tract 456, Queens County, New York",38125,-,18750,41071,55833,58036,40592,-,-,-,64250,70682
36081045700,"Census Tract 457, Queens County, New York",24000,21481,21847,11411,62250,61422,26069,25417,13466,-,30882,63688
36081045800,"Census Tract 458, Queens County, New York",43421,-,29250,32273,54375,71750,38235,25750,-,40500,34205,60735
36081045900,"Census Tract 459, Queens County, New York",32516,20653,30227,46750,43438,50625,23125,13000,19625,-,32063,53625
36081046000,"Census Tract 460, Queens County, New York",24672,20163,18679,28208,31875,38000,21763,15000,14022,32314,35670,-
36081046100,"Census Tract 461, Queens County, New York",23542,22195,21694,24861,51964,-,18460,13558,19146,-,28750,158274
36081046200,"Census Tract 462, Queens County, New York",25625,18196,31458,25544,32031,23808,16941,16667,-,-,21786,-
36081046300,"Census Tract 463, Queens County, New York",33002,22386,33895,24444,41683,-,25225,17386,22037,32292,-,-
36081046400,"Census Tract 464, Queens County, New York",50625,-,42292,-,48214,102250,51522,-,50304,32054,58977,79167
36081046500,"Census Tract 465, Queens County, New York",20135,17424,20000,22337,-,-,18712,16250,35147,16902,41036,-
36081046600,"Census Tract 466, Queens County, New York",58081,-,57692,-,43466,75365,46729,5721,31779,45350,55000,56250
36081046700,"Census Tract 467, Queens County, New York",26155,26848,22413,-,50391,30083,21826,18281,13563,31597,-,-
36081046800,"Census Tract 468, Queens County, New York",31203,13809,41198,26667,40500,99231,21994,17315,37065,25489,-,47031
36081046900,"Census Tract 469, Queens County, New York",36518,-,32963,31000,51840,50542,18688,16599,18879,16875,36000,-
36081047000,"Census Tract 470, Queens County, New York",34063,21016,27074,41298,57083,72708,22619,17500,16875,35909,23917,65375
36081047100,"Census Tract 471, Queens County, New York",26084,26375,22075,37813,33929,-,21639,14389,19583,15563,38603,67171
36081047200,"Census Tract 472, Queens County, New York",43239,20909,41250,60139,82083,111250,39223,-,22321,-,45515,70129
36081047300,"Census Tract 473, Queens County, New York",39861,15357,38333,29301,48333,47500,26620,16875,21741,24647,51750,42625
36081047500,"Census Tract 475, Queens County, New York",35554,27125,23837,36023,40529,80817,24082,18705,12778,25250,45446,-
36081047600,"Census Tract 476, Queens County, New York",56750,-,33276,56964,37212,96852,36354,18448,36458,30733,-,68571
36081047800,"Census Tract 478, Queens County, New York",52118,74857,41520,35483,80603,-,32344,23750,20588,-,41034,87500
36081047900,"Census Tract 479, Queens County, New York",37400,32672,34293,35078,42162,41071,24352,20580,22535,22891,36921,39500
36081048000,"Census Tract 480, Queens County, New York",40357,42059,35000,-,33462,-,26023,18309,36875,33000,50313,-
36081048100,"Census Tract 481, Queens County, New York",28690,22755,21204,31830,38983,-,23340,16118,13866,24813,45848,58125
36081048200,"Census Tract 482, Queens County, New York",36364,-,35455,37891,25446,54375,37303,-,35526,31518,42339,41875
36081048300,"Census Tract 483, Queens County, New York",26995,17383,21432,31678,35741,-,24500,27663,14554,30697,-,52344
36081048400,"Census Tract 484, Queens County, New York",46207,24659,43458,57045,51389,51250,19891,14355,19308,13125,35625,68690
36081048500,"Census Tract 485, Queens County, New York",28029,-,20456,29135,60219,71204,28254,16080,27305,25729,40541,46637
36081048900,"Census Tract 489, Queens County, New York",31760,23672,21859,43194,50357,"250,000+",30250,9205,17708,41146,34722,-
36081049200,"Census Tract 492, Queens County, New York",35808,16950,30347,31691,41484,81406,42181,-,32155,47287,62167,61328
36081049301,"Census Tract 493.01, Queens County, New York",41286,22222,46125,42000,-,77143,28000,14688,23889,32250,41583,37125
36081049302,"Census Tract 493.02, Queens County, New York",43750,34000,32284,53229,70096,131696,33519,-,34000,33011,-,82375
36081049500,"Census Tract 495, Queens County, New York",48594,41250,49886,42885,98750,83333,41012,-,-,51667,23750,74609
36081049600,"Census Tract 496, Queens County, New York",35469,19848,37917,36278,40208,-,36964,25515,26964,31833,52500,55962
36081049700,"Census Tract 497, Queens County, New York",32371,25417,31372,32917,41339,222991,34153,-,22596,33400,58661,-
36081049900,"Census Tract 499, Queens County, New York",35033,17478,26087,41803,52566,-,27385,18705,24432,37422,48500,61447
36081050000,"Census Tract 500, Queens County, New York",27750,13068,26897,-,81339,-,25756,-,17788,32228,44479,-
36081050201,"Census Tract 502.01, Queens County, New York",31548,19750,62788,-,-,"250,000+",35833,21667,-,37009,63594,-
36081050202,"Census Tract 502.02, Queens County, New York",38304,31071,41019,30500,-,52750,36200,-,30000,37344,43750,-
36081050400,"Census Tract 504, Queens County, New York",31099,-,30399,49500,-,-,27188,-,25682,16667,-,68672
36081050500,"Census Tract 505, Queens County, New York",41932,30865,35268,54091,53523,80729,52396,-,20208,43295,56550,69750
36081050600,"Census Tract 506, Queens County, New York",45921,56250,46579,39000,-,-,34938,-,26382,31064,61625,77981
36081050700,"Census Tract 507, Queens County, New York",40893,41071,26875,37400,37500,83661,26444,-,19966,22639,42375,32404
36081050800,"Census Tract 508, Queens County, New York",51414,-,38672,80417,32381,100735,41625,-,33365,47250,46364,60577
36081051000,"Census Tract 510, Queens County, New York",40564,-,-,72788,40040,-,42011,18250,36250,40667,-,78690
36081051100,"Census Tract 511, Queens County, New York",59667,37500,42039,70214,71538,89028,40764,6691,22240,38500,51250,68750
36081051200,"Census Tract 512, Queens County, New York",41875,25962,30417,41667,90714,55625,46493,20662,37204,44375,54408,85500
36081051300,"Census Tract 513, Queens County, New York",47727,-,40438,48636,51250,80938,29167,18125,35096,29157,-,-
36081051500,"Census Tract 515, Queens County, New York",53944,34130,24886,75096,71413,72031,46719,-,19375,40313,60625,74458
36081051600,"Census Tract 516, Queens County, New York",40000,32708,42537,34375,-,-,29207,23333,-,29186,-,-
36081051700,"Census Tract 517, Queens County, New York",34750,16875,32467,45991,46417,110179,46898,-,31905,56300,50750,-
36081051800,"Census Tract 518, Queens County, New York",36793,37778,36481,45714,-,-,39408,-,25074,27125,71042,67535
36081052000,"Census Tract 520, Queens County, New York",45848,-,44417,46417,74583,-,37305,14583,40156,36172,48403,-
36081052100,"Census Tract 521, Queens County, New York",53661,53382,41048,41641,87188,60625,37961,-,28828,40956,45917,38750
36081052200,"Census Tract 522, Queens County, New York",53412,53125,41250,49167,92159,-,41705,-,25000,-,53214,68750
36081052400,"Census Tract 524, Queens County, New York",42961,-,41875,-,-,53750,37434,24536,36591,40089,-,-
36081052500,"Census Tract 525, Queens County, New York",41217,24038,31397,47500,55625,75769,26708,26354,21976,19125,36625,41058
36081052600,"Census Tract 526, Queens County, New York",46058,-,41136,45250,70833,-,41646,23125,41422,40685,47386,80769
36081052800,"Census Tract 528, Queens County, New York",44000,40750,45521,57167,-,-,33188,-,25642,41250,41154,-
36081053000,"Census Tract 530, Queens County, New York",32500,41042,32000,25263,56406,52083,34861,26375,34458,44438,38015,36500
36081053100,"Census Tract 531, Queens County, New York",42188,31786,42313,65577,31389,40515,33750,-,15556,36250,61750,41023
36081053200,"Census Tract 532, Queens County, New York",41008,-,27463,46083,48438,45139,40712,25833,28359,50417,41419,-
36081053401,"Census Tract 534.01, Queens County, New York",40313,-,32344,28015,105469,86875,27750,-,-,25179,45000,-
36081053500,"Census Tract 535, Queens County, New York",38542,-,40750,30893,55536,-,33026,-,23750,36875,-,-
36081053601,"Census Tract 536.01, Queens County, New York",40625,26724,36081,44327,46250,-,35731,-,35417,24563,60179,37727
36081053800,"Census Tract 538, Queens County, New York",40230,-,36964,32222,36250,-,37882,21016,26217,37813,64659,54286
36081053900,"Census Tract 539, Queens County, New York",40450,33438,26450,32016,61944,65104,40307,20375,18393,38508,47069,64063
36081054000,"Census Tract 540, Queens County, New York",30212,29063,27113,31086,53125,-,26105,-,33718,15398,32500,58906
36081054200,"Census Tract 542, Queens County, New York",37564,22981,31474,42472,34205,-,28750,21181,21080,41483,-,53194
36081054500,"Census Tract 545, Queens County, New York",38375,26781,42131,31750,47031,-,26109,40208,22077,-,33750,41563
36081054700,"Census Tract 547, Queens County, New York",35841,25000,31111,48333,59934,-,20604,16902,21905,13696,37067,-
36081054800,"Census Tract 548, Queens County, New York",44911,31583,29712,41786,59375,-,31890,16136,29236,43125,32917,38309
36081054900,"Census Tract 549, Queens County, New York",26433,23325,26794,27426,40283,51776,28995,18750,26213,32250,50030,28571
36081055100,"Census Tract 551, Queens County, New York",40199,21500,33550,44107,51296,76905,41793,16597,31900,41471,72500,54938
36081055200,"Census Tract 552, Queens County, New York",36392,23289,29551,36611,52991,60313,33500,-,26875,62917,44583,31875
36081055300,"Census Tract 553, Queens County, New York",33352,25000,30833,41944,55250,35795,35063,25455,20625,36154,53295,42250
36081055400,"Census Tract 554, Queens County, New York",41646,40714,27316,47308,56250,50250,36504,27422,27188,48224,36500,45515
36081055500,"Census Tract 555, Queens County, New York",35272,35458,31010,42266,32396,50417,28571,26111,33500,22153,41250,-
36081055600,"Census Tract 556, Queens County, New York",39922,32000,31635,42500,29709,69375,31949,23125,30051,45500,44750,55089
36081055700,"Census Tract 557, Queens County, New York",43558,-,40162,37917,52414,51058,26756,-,23487,27151,29167,-
36081055800,"Census Tract 558, Queens County, New York",35500,25859,33438,60517,48047,-,38309,25625,27917,45109,40156,57065
36081055900,"Census Tract 559, Queens County, New York",46125,36500,41406,50568,57969,78750,31181,31210,-,35972,-,-
36081056000,"Census Tract 560, Queens County, New York",45234,26250,36736,47250,61827,65893,30870,28000,28750,55625,-,50909
36081056100,"Census Tract 561, Queens County, New York",-,-,-,-,-,-,106375,-,-,-,-,-
36081056200,"Census Tract 562, Queens County, New York",37131,38448,35956,30625,-,65703,32344,18938,24563,66806,46250,75536
36081056400,"Census Tract 564, Queens County, New York",36071,38500,34375,36071,28750,94000,31688,-,31417,33462,-,67857
36081056500,"Census Tract 565, Queens County, New York",51989,-,46719,49545,64500,93750,32019,28636,29946,29792,-,74808
36081056600,"Census Tract 566, Queens County, New York",31328,28125,25179,-,-,-,28750,23472,-,41328,-,-
36081056700,"Census Tract 567, Queens County, New York",39313,33173,36778,32772,75417,-,38734,24659,37214,28750,44868,59398
36081056800,"Census Tract 568, Queens County, New York",36132,18110,31667,41466,51379,81385,41966,10769,33750,43250,46316,59226
36081057700,"Census Tract 577, Queens County, New York",38922,29044,37348,52813,36008,-,31978,-,30243,40385,41458,27468
36081057900,"Census Tract 579, Queens County, New York",46990,60536,41875,46352,52750,80417,27917,18958,24167,-,55714,71000
36081058000,"Census Tract 580, Queens County, New York",53895,14023,52674,70417,66673,88750,40188,-,23274,31389,53813,-
36081058100,"Census Tract 581, Queens County, New York",45655,46484,40391,44698,71477,-,35966,-,26515,35450,47130,36181
36081058200,"Census Tract 582, Queens County, New York",42426,-,35114,50370,42692,54500,36964,-,31597,32936,46842,81739
36081058300,"Census Tract 583, Queens County, New York",49515,-,46438,47500,56285,58929,38125,16688,30481,50042,58558,42958
36081058500,"Census Tract 585, Queens County, New York",51620,-,50070,53289,71971,54408,26269,10774,24737,27366,56989,31500
36081058700,"Census Tract 587, Queens County, New York",41853,35313,46302,41174,43102,68194,36869,-,22305,46667,56731,56307
36081058900,"Census Tract 589, Queens County, New York",40068,20893,40679,31696,55865,-,30647,15583,24766,24632,41477,62634
36081059000,"Census Tract 590, Queens County, New York",55938,-,50417,66000,-,-,38309,-,-,37426,38036,70694
36081059100,"Census Tract 591, Queens County, New York",40482,55338,26108,32569,57273,-,35459,12917,28015,40598,-,52232
36081059200,"Census Tract 592, Queens County, New York",42128,-,33750,55417,-,-,47679,21250,20500,49107,62031,81250
36081059300,"Census Tract 593, Queens County, New York",46615,-,41107,46094,75500,67031,32284,14625,28920,36389,64485,30833
36081059400,"Census Tract 594, Queens County, New York",30662,44423,25479,-,-,98162,36367,25865,35859,28750,60444,-
36081059500,"Census Tract 595, Queens County, New York",42500,22232,41500,41885,54214,-,36528,-,30221,21389,41717,57697
36081059600,"Census Tract 596, Queens County, New York",33611,-,19667,41719,-,-,37125,-,44773,44107,32313,83333
36081059800,"Census Tract 598, Queens County, New York",47596,-,48269,19148,67708,72344,39392,-,27031,37773,50417,86458
36081059900,"Census Tract 599, Queens County, New York",45919,-,45862,-,29028,-,41250,-,36500,30000,44286,54191
36081060000,"Census Tract 600, Queens County, New York",50909,-,51719,57750,60208,46953,65577,-,33819,43250,69844,73464
36081060100,"Census Tract 601, Queens County, New York",40306,40476,43000,37333,31000,97692,36544,108068,20536,34167,85294,-
36081060300,"Census Tract 603, Queens County, New York",51988,-,60302,51439,44342,-,37356,-,-,34226,60417,54375
36081060600,"Census Tract 606, Queens County, New York",43802,65804,46058,40069,-,-,50107,-,42371,47750,-,77730
36081060701,"Census Tract 607.01, Queens County, New York",-,-,-,-,-,-,-,-,-,-,-,-
36081060800,"Census Tract 608, Queens County, New York",45305,-,45987,38750,63889,-,45668,-,23958,45553,44375,72727
36081061000,"Census Tract 610, Queens County, New York",37244,-,36786,34375,-,70208,39063,-,40000,37813,97656,58542
36081061200,"Census Tract 612, Queens County, New York",41875,-,42279,40324,73750,-,55881,55524,45625,54000,51806,84107
36081061301,"Census Tract 613.01, Queens County, New York",48600,27023,47407,50294,43036,73155,35000,26333,33993,35125,65125,35278
36081061302,"Census Tract 613.02, Queens County, New York",-,-,-,-,-,-,-,-,-,-,-,-
36081061400,"Census Tract 614, Queens County, New York",49000,-,21250,65833,67750,-,46055,15875,-,46094,72212,55500
36081061601,"Census Tract 616.01, Queens County, New York",44318,22045,50917,37813,46583,-,50280,34250,-,49934,54474,80938
36081061602,"Census Tract 616.02, Queens County, New York",42917,39773,-,40972,52438,84500,40737,-,33235,45500,36458,62250
36081061800,"Census Tract 618, Queens County, New York",47708,-,30764,57857,34821,46838,46181,-,26953,41538,52917,88482
36081061900,"Census Tract 619, Queens County, New York",52847,-,79688,41755,49531,61136,46463,-,31000,38750,57321,66375
36081062000,"Census Tract 620, Queens County, New York",77083,20893,-,71518,101771,73828,60787,-,-,41667,60278,72321
36081062100,"Census Tract 621, Queens County, New York",45500,-,47639,41750,-,-,30417,21406,21471,-,44135,105066
36081062200,"Census Tract 622, Queens County, New York",42180,48125,31731,50625,43750,61364,47692,-,30300,57692,50568,-
36081062300,"Census Tract 623, Queens County, New York",53641,15938,51250,50729,78611,-,30417,-,27708,40694,-,-
36081062400,"Census Tract 624, Queens County, New York",-,-,-,-,-,-,-,-,-,-,-,-
36081062500,"Census Tract 625, Queens County, New York",44107,43828,40023,46979,58947,59583,36518,-,27200,32314,45694,58750
36081062600,"Census Tract 626, Queens County, New York",51576,-,51552,53125,86417,-,38798,30417,34188,40648,30536,61250
36081062700,"Census Tract 627, Queens County, New York",54306,52708,51375,75489,85644,-,31814,-,29044,39821,31317,-
36081062900,"Census Tract 629, Queens County, New York",37357,-,31319,28750,70732,57986,30585,-,21283,46333,47353,-
36081063000,"Census Tract 630, Queens County, New York",41719,-,40729,34786,-,-,47031,-,31066,48125,110455,57031
36081063200,"Census Tract 632, Queens County, New York",44659,29375,29375,41917,81641,47313,40208,51250,32826,38348,53269,81852
36081063301,"Census Tract 633.01, Queens County, New York",62813,65250,52195,52708,72750,-,42435,-,-,40729,54167,56417
36081063302,"Census Tract 633.02, Queens County, New York",49444,37039,57115,60938,42708,66875,39453,-,40625,30303,69000,95938
36081063500,"Census Tract 635, Queens County, New York",45813,71500,45240,46518,40096,85536,43750,-,26838,44474,46786,70882
36081063700,"Census Tract 637, Queens County, New York",60844,-,49904,62236,66958,90655,49697,-,27350,52986,58287,65114
36081063800,"Census Tract 638, Queens County, New York",41206,-,40518,36397,53679,74531,41475,22123,32263,52188,47031,72813
36081063900,"Census Tract 639, Queens County, New York",60640,19421,51250,82768,70160,62692,31504,21250,24451,37214,51161,-
36081064101,"Census Tract 641.01, Queens County, New York",53571,33869,57552,64167,35313,71932,33618,16406,42115,27083,34250,66477
36081064102,"Census Tract 641.02, Queens County, New York",-,-,-,-,-,-,15385,-,-,-,-,-
36081064500,"Census Tract 645, Queens County, New York",51339,-,32083,68100,-,84250,40313,25938,23438,-,-,78542
36081064600,"Census Tract 646, Queens County, New York",36680,22426,35284,40602,60972,92212,37388,-,35350,24583,40809,79750
36081065000,"Census Tract 650, Queens County, New York",36607,25486,26281,37841,-,-,40476,-,29519,40682,37721,66429
36081065400,"Census Tract 654, Queens County, New York",47679,-,40385,45600,69706,54667,41000,27981,28750,40197,55962,61042
36081065501,"Census Tract 655.01, Queens County, New York",-,-,-,-,-,-,-,-,-,-,-,-
36081065600,"Census Tract 656, Queens County, New York",51359,-,-,50163,45850,80136,40024,27025,31402,34250,50631,62429
36081065702,"Census Tract 657.02, Queens County, New York",52462,65833,62000,51806,52240,-,36875,20455,-,30583,51250,81250
36081065703,"Census Tract 657.03, Queens County, New York",62714,-,53450,42019,73239,104766,33427,-,23953,34135,34688,-
36081065900,"Census Tract 659, Queens County, New York",53929,21000,63194,42813,64107,54464,51910,-,48864,30489,77250,62000
36081066000,"Census Tract 660, Queens County, New York",40905,42083,35729,37308,-,-,40616,-,31703,45822,38750,68913
36081066100,"Census Tract 661, Queens County, New York",56518,-,46458,73250,71458,101750,51063,-,48750,27391,51750,71500
36081066300,"Census Tract 663, Queens County, New York",62500,-,59000,65750,71250,117679,51676,21979,36250,32125,76964,76250
36081066400,"Census Tract 664, Queens County, New York",50180,51406,30199,47961,50607,85750,38285,15625,33158,37407,41544,62015
36081066501,"Census Tract 665.01, Queens County, New York",54875,-,52574,71375,51425,79000,50044,-,37578,33176,67778,62375
36081066701,"Census Tract 667.01, Queens County, New York",55985,-,55900,-,60764,-,43889,38846,27188,41346,73000,80577
36081066900,"Census Tract 669, Queens County, New York",62833,40804,54375,64779,57333,71607,48125,-,45150,60313,84500,61000
36081067100,"Census Tract 671, Queens County, New York",68833,61250,41771,60750,86964,77045,49792,16250,32292,35417,80536,51429
36081067700,"Census Tract 677, Queens County, New York",50262,46250,-,58088,42446,129375,55833,-,44688,52250,-,70729
36081067900,"Census Tract 679, Queens County, New York",42177,-,31750,42863,63400,67750,50121,-,-,31900,62778,-
36081068000,"Census Tract 680, Queens County, New York",41000,47386,58182,38333,-,-,45217,36174,-,39057,68194,76500
36081068200,"Census Tract 682, Queens County, New York",46932,19375,41711,62262,61000,-,45089,-,37083,38438,52115,86875
36081068300,"Census Tract 683, Queens County, New York",37378,26964,16591,41458,40338,75417,35786,21136,22625,37019,37273,60682
36081068700,"Census Tract 687, Queens County, New York",32050,26528,-,31875,45625,36417,38802,22143,30074,32222,50862,42134
36081069000,"Census Tract 690, Queens County, New York",45469,-,50733,40000,46172,-,37348,-,35579,37639,-,82563
36081069300,"Census Tract 693, Queens County, New York",37950,-,35833,31289,51625,-,29286,-,-,-,56705,39219
36081069400,"Census Tract 694, Queens County, New York",52091,12216,47167,63375,61490,118906,37893,31121,25327,45536,42148,108000
36081069500,"Census Tract 695, Queens County, New York",40284,22159,30625,41500,41786,84750,41302,-,-,37321,39635,-
36081069701,"Census Tract 697.01, Queens County, New York",52593,15850,40882,46375,53672,74205,45511,-,25850,30893,60926,45391
