GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - Less than high school graduate,Margin of Error; Total: - Less than high school graduate,Estimate; Total: - High school graduate (includes equivalency),Margin of Error; Total: - High school graduate (includes equivalency),Estimate; Total: - Some college or associate's degree,Margin of Error; Total: - Some college or associate's degree,Estimate; Total: - Bachelor's degree,Margin of Error; Total: - Bachelor's degree,Estimate; Total: - Graduate or professional degree,Margin of Error; Total: - Graduate or professional degree,Estimate; Total: - Male:,Margin of Error; Total: - Male:,Estimate; Total: - Male: - Less than high school graduate,Margin of Error; Total: - Male: - Less than high school graduate,Estimate; Total: - Male: - High school graduate (includes equivalency),Margin of Error; Total: - Male: - High school graduate (includes equivalency),Estimate; Total: - Male: - Some college or associate's degree,Margin of Error; Total: - Male: - Some college or associate's degree,Estimate; Total: - Male: - Bachelor's degree,Margin of Error; Total: - Male: - Bachelor's degree,Estimate; Total: - Male: - Graduate or professional degree,Margin of Error; Total: - Male: - Graduate or professional degree,Estimate; Total: - Female:,Margin of Error; Total: - Female:,Estimate; Total: - Female: - Less than high school graduate,Margin of Error; Total: - Female: - Less than high school graduate,Estimate; Total: - Female: - High school graduate (includes equivalency),Margin of Error; Total: - Female: - High school graduate (includes equivalency),Estimate; Total: - Female: - Some college or associate's degree,Margin of Error; Total: - Female: - Some college or associate's degree,Estimate; Total: - Female: - Bachelor's degree,Margin of Error; Total: - Female: - Bachelor's degree,Estimate; Total: - Female: - Graduate or professional degree,Margin of Error; Total: - Female: - Graduate or professional degree
1400000US36005040501,36005040501,"Census Tract 405.01, Bronx County, New York",27194,5792,20926,11002,27188,10413,30795,9569,35586,3428,94250,24143,26443,5284,21435,9587,40089,14867,27667,20683,-,**,-,**,28963,8706,-,**,17946,9802,32386,7325,37031,6231,-,**
1400000US36005040502,36005040502,"Census Tract 405.02, Bronx County, New York",29925,5887,13864,6767,26482,10555,40449,10234,-,**,46333,27942,31179,11241,25042,20907,-,**,42129,16870,-,**,-,**,19139,16501,12404,2672,17667,12198,35392,2814,-,**,-,**
1400000US36005040600,36005040600,"Census Tract 406, Bronx County, New York",33342,11666,-,**,28373,2956,20039,16788,55347,20758,-,**,36724,22668,46843,5091,36509,14849,16250,4192,-,**,-,**,32120,9264,-,**,26207,7290,34125,17252,55347,20758,-,**
1400000US36005040701,36005040701,"Census Tract 407.01, Bronx County, New York",28365,7843,19398,6339,24853,9084,31554,14708,40988,2552,-,**,28606,11377,22450,6311,19597,17497,36157,20490,-,**,-,**,27269,9886,6029,5396,25435,9780,26563,16084,41127,1422,-,**
1400000US36005040702,36005040702,"Census Tract 407.02, Bronx County, New York",26888,3819,18553,13492,21910,7268,29640,5365,34450,32373,46795,6078,30578,8128,28400,14964,21804,6463,35625,7928,-,**,-,**,22800,7311,9747,6229,22105,17851,26328,7955,42619,29531,48825,11973
1400000US36005040800,36005040800,"Census Tract 408, Bronx County, New York",29618,3276,14384,4366,27713,5081,32150,7523,39554,12466,36382,23601,30987,4306,14720,6531,31382,2640,57292,28473,-,**,-,**,28043,5129,-,**,19785,6518,30525,7990,43125,9490,-,**
1400000US36005040900,36005040900,"Census Tract 409, Bronx County, New York",38315,5477,19075,3911,35191,6117,37104,7902,48500,16356,78194,48970,36802,4618,-,**,-,**,43259,12465,40788,9047,98214,13894,40625,8576,-,**,37407,7234,33611,6831,70406,37140,-,**
1400000US36005041100,36005041100,"Census Tract 411, Bronx County, New York",33750,12968,16637,2481,31371,25426,40865,28214,50450,14587,80478,39843,31402,17248,15682,10333,57759,33356,-,**,42321,31629,"2,500-",***,40644,17191,17467,3183,-,**,42019,26273,50600,11646,81685,13893
1400000US36005041300,36005041300,"Census Tract 413, Bronx County, New York",35598,4197,18550,4963,35665,12886,35340,6797,41951,7285,72417,24161,36853,5543,21375,16417,41218,12926,35987,5147,42888,8001,88580,15415,29531,8302,18000,4065,18858,16656,30912,13613,-,**,40865,36807
1400000US36005041400,36005041400,"Census Tract 414, Bronx County, New York",35523,6725,13542,8065,35045,12624,32193,12888,45938,18072,43646,15371,32217,9958,9350,3132,34875,17632,31618,17574,65179,31178,-,**,37664,5881,25156,22396,35068,22383,38510,13689,40781,17116,42708,13030
1400000US36005041500,36005041500,"Census Tract 415, Bronx County, New York",36206,3538,20363,10749,31928,4006,41636,1757,35389,13485,43646,30393,37025,7142,30291,17545,40125,10670,41654,2983,31250,13310,-,**,33594,7458,13809,9031,22005,3373,41583,5280,51912,44497,32167,24849
1400000US36005041800,36005041800,"Census Tract 418, Bronx County, New York",30868,12059,21302,5741,17283,10084,41285,872,45809,28470,-,**,30231,11516,23438,7757,29750,17857,46207,16303,-,**,-,**,35086,27295,-,**,15299,1395,40764,973,55964,28351,-,**
1400000US36005041900,36005041900,"Census Tract 419, Bronx County, New York",35457,5294,18750,18745,21199,6653,43984,14701,47745,7504,49231,32756,37317,8286,36415,14476,21888,5341,51340,1384,45000,15368,-,**,33351,6805,-,**,17025,11270,34505,4990,51715,13757,-,**
1400000US36005042000,36005042000,"Census Tract 420, Bronx County, New York",35417,5744,27344,14758,32059,12554,32022,16277,41577,25676,-,**,40577,12493,31339,19648,34348,13786,50000,13328,75398,25671,-,**,31523,9357,-,**,29063,18114,22083,7621,40060,2094,45341,28281
1400000US36005042100,36005042100,"Census Tract 421, Bronx County, New York",24157,8493,19209,4448,18169,9966,20911,8071,28106,11473,56806,9866,28125,9780,23400,18763,-,**,21186,7607,-,**,57026,19180,20595,9669,9926,8473,18507,15084,-,**,30625,19286,56550,9271
1400000US36005042200,36005042200,"Census Tract 422, Bronx County, New York",37561,6395,21875,9189,34705,7070,34167,10898,-,**,57250,14539,42000,8023,-,**,40952,15586,-,**,-,**,57350,8111,34615,5056,21648,4741,33964,5087,34292,9012,-,**,-,**
1400000US36005042300,36005042300,"Census Tract 423, Bronx County, New York",32447,4434,18261,8442,25938,7502,36023,8576,42000,3053,51842,24350,35619,3621,18533,8443,32455,9970,48269,12605,36801,2391,37039,30684,28409,8521,17188,12645,13958,5451,28750,11625,43368,11824,71063,33007
1400000US36005042400,36005042400,"Census Tract 424, Bronx County, New York",42200,10560,26645,14559,30875,17290,40089,14791,77083,6131,-,**,56174,10881,-,**,50833,17730,44265,22048,76958,3919,-,**,32417,7928,-,**,20417,5767,27885,16181,81250,25560,-,**
1400000US36005042500,36005042500,"Census Tract 425, Bronx County, New York",21428,2669,16036,1802,22883,2405,36319,20870,42961,25075,-,**,21632,2992,12161,6131,22950,6638,-,**,-,**,49531,32209,20455,6140,16670,1269,22828,2761,42386,9025,-,**,-,**
1400000US36005042600,36005042600,"Census Tract 426, Bronx County, New York",36283,6769,29273,5676,28750,13659,35977,4012,44235,32765,82146,13333,50090,12544,-,**,45123,14257,35326,8754,72444,25466,92383,63323,31854,6281,28634,5403,19583,7232,36133,5701,33264,9158,81007,19097
1400000US36005042800,36005042800,"Census Tract 428, Bronx County, New York",36582,1800,22898,4748,31324,9581,37125,5487,54044,12441,75074,27658,36431,1872,22045,6508,35104,18684,35885,10979,54559,13618,73750,23234,36840,4230,23875,23644,31176,8848,40469,6720,51406,29266,75208,45221
1400000US36005042901,36005042901,"Census Tract 429.01, Bronx County, New York",30363,4289,16596,1042,30262,12873,36425,5442,27438,13143,48421,10250,36216,4741,-,**,31706,9199,42601,9687,25375,8639,48947,14104,19286,3298,15598,1752,18583,9958,-,**,37109,16569,45682,23917
1400000US36005042902,36005042902,"Census Tract 429.02, Bronx County, New York",26325,9058,16469,2522,33750,30113,31548,10164,52786,13813,-,**,29722,11258,16875,4993,51538,6361,35938,16869,45347,9814,33063,29554,18994,11581,13625,8486,13750,1958,30484,19143,55000,21540,-,**
1400000US36005043000,36005043000,"Census Tract 430, Bronx County, New York",40514,6730,19231,3784,32423,10482,53017,25028,52791,6931,-,**,50281,19278,-,**,41086,18203,61750,46353,55673,10242,-,**,36849,9517,16979,13060,31071,7430,46389,23531,50425,8032,-,**
1400000US36005043100,36005043100,"Census Tract 431, Bronx County, New York",22445,3069,18102,2766,21953,3155,19920,6802,34401,6206,27700,20008,29882,5676,25000,23532,23879,5083,21483,13634,36289,14712,-,**,17342,4071,16494,2564,20028,19276,16200,10675,-,**,-,**
1400000US36005043400,36005043400,"Census Tract 434, Bronx County, New York",30922,2981,21630,7259,27991,7131,34038,12533,39250,15212,-,**,35679,10055,26250,7299,29196,9809,43413,4593,46157,12423,-,**,28500,10337,19375,2502,25250,12658,30027,19616,35700,7908,65809,61225
1400000US36005043500,36005043500,"Census Tract 435, Bronx County, New York",15625,14793,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,15625,14793,-,**,-,**,-,**,-,**,-,**
1400000US36005043600,36005043600,"Census Tract 436, Bronx County, New York",41847,3231,20893,12035,34375,9744,48188,10617,41333,7813,105192,50186,45119,6333,28571,16190,26111,4319,50375,15397,46310,12540,-,**,38214,4658,-,**,36914,5014,38750,9799,40284,13472,106250,28726
1400000US36005044200,36005044200,"Census Tract 442, Bronx County, New York",31148,5434,20573,9070,28750,10537,33935,23864,41518,10696,33250,29004,26094,11170,21354,8307,22100,9163,-,**,40441,27425,-,**,34417,6942,-,**,32344,14672,39009,25471,42250,26925,33250,29004
1400000US36005044400,36005044400,"Census Tract 444, Bronx County, New York",40268,7056,30104,8279,37411,10364,29946,7688,51321,11443,53929,33862,36674,12612,31563,25986,36339,13723,29662,6513,65405,19731,66797,11626,41226,7250,-,**,42880,9469,35500,18298,44306,14687,43438,33868
1400000US36005044800,36005044800,"Census Tract 448, Bronx County, New York",40103,5182,40104,19410,31181,2993,41100,7928,41765,7200,65375,20534,36053,8867,-,**,30698,14298,40000,10107,36316,6326,-,**,41926,6849,31458,15700,31897,10187,50379,22584,57813,16988,56118,16160
1400000US36005044901,36005044901,"Census Tract 449.01, Bronx County, New York",52917,7459,-,**,47083,16146,53000,14242,68359,24087,47448,34301,61172,13965,-,**,34643,32553,64881,14435,69922,41004,-,**,50417,10031,-,**,70833,14915,50185,17890,38750,20639,61111,24701
1400000US36005044902,36005044902,"Census Tract 449.02, Bronx County, New York",46667,9975,43333,22666,34750,11891,39286,8113,52434,28092,73553,20174,60000,20606,43698,945,-,**,39286,26896,71339,29202,85250,31361,40200,11300,21042,3213,24527,12942,37500,12545,45357,32271,72829,36975
1400000US36005045101,36005045101,"Census Tract 451.01, Bronx County, New York",60766,5578,-,**,45469,24902,60819,25207,62361,6465,64494,15995,57222,8830,-,**,31750,21163,81667,31254,60486,6573,74926,54580,61761,6128,-,**,54375,15255,-,**,75625,20705,63512,8117
1400000US36005045102,36005045102,"Census Tract 451.02, Bronx County, New York",51948,7608,-,**,38106,4851,50282,7124,75458,30253,59205,4623,53281,11418,70331,62982,57000,39339,50565,2907,-,**,58456,33690,49821,10829,-,**,35109,7934,-,**,77125,2378,61250,7830
1400000US36005045600,36005045600,"Census Tract 456, Bronx County, New York",45350,10774,-,**,39700,10572,42351,2711,53534,9660,86691,21164,53299,9485,-,**,53447,8796,54000,39667,46131,20158,-,**,43101,3086,-,**,31813,10443,41957,3983,67063,25416,87279,15167
1400000US36005045800,36005045800,"Census Tract 458, Bronx County, New York",24429,5928,12207,7103,21887,8355,27500,10014,32061,7602,-,**,-,**,-,**,27823,12161,-,**,-,**,-,**,26149,5759,15500,7257,20272,10121,27557,9754,35731,4307,-,**
1400000US36005046000,36005046000,"Census Tract 460, Bronx County, New York",26377,7449,35903,28065,19718,6987,26518,4654,52115,16150,63036,62399,35125,25371,60625,56569,19053,13125,41607,21476,-,**,-,**,26140,4799,20806,17721,25230,14481,25982,4478,-,**,-,**
1400000US36005046201,36005046201,"Census Tract 462.01, Bronx County, New York",40324,3584,23932,12819,29286,6220,39892,5030,57691,4746,61627,10980,36759,9246,-,**,30544,5836,38721,6133,61448,4749,-,**,42298,10178,24090,14221,21669,18640,42361,16188,53918,4559,62149,28132
1400000US36005046202,36005046202,"Census Tract 462.02, Bronx County, New York",39225,6712,36353,10482,20298,6403,41090,2935,63100,15693,55074,14764,41025,2757,-,**,30625,12444,41082,7110,59792,23851,50488,25799,30824,16295,17006,16085,17830,4717,41103,8526,70302,22972,57270,50873
1400000US36005048400,36005048400,"Census Tract 484, Bronx County, New York",36016,3492,28423,6141,27214,5453,38095,7052,58750,21124,91250,25879,37260,4495,37000,6695,29120,6274,39808,10734,66765,21759,-,**,34167,4497,21197,3203,22000,10287,36739,8023,47308,23287,97266,21101
1400000US36005050400,36005050400,"Census Tract 504, Bronx County, New York",-,**,20625,10976,-,**,"250,000+",***,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**
1400000US36005051600,36005051600,"Census Tract 516, Bronx County, New York",70163,6886,-,**,60948,30917,71225,5099,60250,26515,90035,33864,66681,12341,-,**,61681,14744,80408,14738,61333,36042,70000,41752,71123,9922,-,**,30375,7911,70100,22942,56940,31267,93015,31697
1400000US36007000100,36007000100,"Census Tract 1, Broome County, New York",24500,9127,-,**,16646,3319,35142,3087,-,**,22714,4681,24143,10222,50192,20526,20978,13265,46500,23175,14671,13540,23464,13132,27838,14106,-,**,15758,2472,34458,2055,38000,29127,20625,8210
1400000US36007000200,36007000200,"Census Tract 2, Broome County, New York",20625,3912,16172,1291,-,**,21903,12654,-,**,-,**,21127,5837,-,**,-,**,21395,5089,40139,32572,-,**,18125,6592,16923,8446,-,**,28077,23913,4271,2990,-,**
1400000US36007000300,36007000300,"Census Tract 3, Broome County, New York",23850,6406,26161,5732,18187,8847,20903,6532,27857,13213,49107,8459,29659,6214,32500,17739,30893,27828,28864,8762,23906,23735,-,**,19317,4970,-,**,17923,17852,14777,5444,29107,8452,51250,6412
1400000US36007000400,36007000400,"Census Tract 4, Broome County, New York",25921,3623,21750,15707,24511,3545,27992,4067,-,**,36375,32609,27625,7723,-,**,27353,12000,30234,9152,-,**,-,**,21597,6837,12667,2298,-,**,27879,15204,-,**,31250,21428
1400000US36007000500,36007000500,"Census Tract 5, Broome County, New York",16952,2969,12386,2476,20365,3157,16010,3976,31000,28011,-,**,21761,4959,13382,8811,27500,11120,-,**,-,**,-,**,13000,5434,-,**,11750,3312,12132,6010,31500,29702,-,**
1400000US36007000600,36007000600,"Census Tract 6, Broome County, New York",26042,5557,-,**,26210,4145,31068,5016,28958,3271,54583,21867,26629,6941,-,**,33500,11391,-,**,-,**,47500,27587,24706,6263,-,**,21111,4997,33304,11460,-,**,87667,82024
1400000US36007000700,36007000700,"Census Tract 7, Broome County, New York",27071,4617,-,**,25316,4338,26620,7117,31111,13921,45625,24160,26788,9799,-,**,25405,15288,26384,11932,-,**,-,**,27326,5289,-,**,25245,4481,26875,9530,29464,12966,41071,15314
1400000US36007000900,36007000900,"Census Tract 9, Broome County, New York",24535,1759,-,**,24173,1333,25850,3324,34659,13492,45417,30097,23843,2139,-,**,23886,1659,35625,18875,-,**,-,**,25987,5875,26250,9168,27500,20200,24167,4821,33409,2219,-,**
1400000US36007001100,36007001100,"Census Tract 11, Broome County, New York",15388,2574,12969,12359,17344,7042,16172,3474,-,**,15909,2087,13942,2693,13750,9881,11917,1897,17102,13359,15357,11084,-,**,17381,4444,-,**,22457,2061,13750,4874,3800,180,-,**
1400000US36007001200,36007001200,"Census Tract 12, Broome County, New York",20560,5326,-,**,16154,10707,20913,10819,20833,13030,-,**,20042,8324,-,**,-,**,-,**,-,**,23542,21852,21116,5602,-,**,18750,6196,-,**,26250,13832,-,**
1400000US36007001300,36007001300,"Census Tract 13, Broome County, New York",18956,2785,-,**,17784,2489,28403,9612,24250,4572,-,**,20147,6077,21111,16909,18381,2391,-,**,-,**,-,**,-,**,-,**,-,**,-,**,24417,1394,-,**
1400000US36007001400,36007001400,"Census Tract 14, Broome County, New York",25351,7268,-,**,19551,11136,22417,7537,-,**,46080,8794,28726,10008,-,**,28066,14019,17384,17383,-,**,-,**,21759,6703,-,**,16250,3728,25313,7301,-,**,45284,19644
1400000US36007001500,36007001500,"Census Tract 15, Broome County, New York",43053,7431,-,**,26797,21747,29338,13571,57581,22798,55865,12810,48520,10689,-,**,40735,23493,43750,41644,44141,31408,64394,4219,39583,7335,-,**,21917,11166,29007,8637,58977,16799,52216,2764
1400000US36007001600,36007001600,"Census Tract 16, Broome County, New York",39531,10020,-,**,40804,13542,24243,19024,37292,25335,61959,6806,39663,34967,-,**,57768,33382,35446,33118,-,**,68833,28567,38958,9088,-,**,38333,8973,23914,9734,49000,40283,48929,24574
1400000US36007001700,36007001700,"Census Tract 17, Broome County, New York",28397,5834,20965,8694,22176,2609,32660,10908,31103,23458,53143,9391,31757,6989,40727,22082,23487,4055,41842,13140,30221,24076,63281,48735,25972,5726,14821,12999,21250,5281,26134,6324,54375,45675,52964,9738
1400000US36007001800,36007001800,"Census Tract 18, Broome County, New York",22418,3083,-,**,19519,4138,22465,4770,27083,11018,53250,24841,23246,3162,-,**,21799,2744,23380,3363,-,**,-,**,21462,5528,-,**,14096,2133,21705,12312,25833,10381,55781,17111
1400000US36007010200,36007010200,"Census Tract 102, Broome County, New York",32905,4095,-,**,32500,3227,25956,6790,50901,10195,66058,18263,41962,5331,-,**,41077,5623,30513,13202,67545,26106,53661,53308,30643,4233,-,**,-,**,25031,8120,32455,17216,68750,14345
1400000US36007011901,36007011901,"Census Tract 119.01, Broome County, New York",38548,6480,20938,19444,33558,3081,37159,9039,54583,26878,58750,7911,44922,7790,26250,17143,42305,7616,49196,7977,67794,35706,63068,29255,31163,1700,-,**,28750,4762,29911,2360,43750,13610,57109,6791
1400000US36007011902,36007011902,"Census Tract 119.02, Broome County, New York",38472,7582,14531,4065,31537,3170,46500,6698,42222,23653,52153,6598,39907,4705,15417,15299,35125,8251,47540,11956,50625,30664,-,**,32303,14685,-,**,26154,6414,45855,10576,29167,19114,52411,7603
1400000US36007011903,36007011903,"Census Tract 119.03, Broome County, New York",34695,3250,19018,9932,31667,2618,41447,7326,-,**,58355,14250,40465,4026,19732,16242,34432,4783,49625,8589,63750,32962,-,**,28500,7503,15000,9916,28214,6908,31750,13204,-,**,58750,6194
1400000US36007012000,36007012000,"Census Tract 120, Broome County, New York",36607,3042,22000,19242,35586,6679,33750,11933,57500,9012,67708,36894,44813,3844,55625,40861,39583,5454,44821,5791,76250,40086,-,**,27206,6061,-,**,21302,2535,28594,5666,55833,18004,41786,6330
1400000US36007012101,36007012101,"Census Tract 121.01, Broome County, New York",37628,5704,27083,24446,21146,13232,38051,4814,52917,6918,60179,12280,42048,11812,-,**,32083,10999,40435,18239,54120,7548,71528,25937,32670,7128,-,**,11645,2940,36776,6479,41667,30017,57500,8461
1400000US36007012102,36007012102,"Census Tract 121.02, Broome County, New York",45179,6453,-,**,23080,4539,40299,5153,61532,7578,60855,11728,51678,5118,-,**,35288,5825,48971,10350,63750,10924,75417,27998,34135,10292,-,**,20557,4467,29297,9898,40139,26407,55000,5953
1400000US36007012103,36007012103,"Census Tract 121.03, Broome County, New York",40061,4755,24286,7855,36068,3238,38875,5248,40179,11503,54779,6112,41036,2045,31000,10621,40402,7566,41272,3065,41111,19273,57500,38215,34224,7223,20909,14011,28667,5938,32009,8501,34000,17018,54712,5438
1400000US36007012201,36007012201,"Census Tract 122.01, Broome County, New York",41000,5597,36563,15241,28882,8774,42368,7076,46818,28723,51897,8388,47400,6694,-,**,38214,21857,50045,6013,59330,12806,-,**,31852,6997,24219,22291,-,**,35234,11172,38125,16022,51528,21260
1400000US36007012202,36007012202,"Census Tract 122.02, Broome County, New York",37763,3886,-,**,35645,4556,35989,3267,53893,12133,62321,9869,39071,4976,-,**,35893,1202,39688,13621,68068,26195,63750,33675,36974,4858,-,**,29453,17491,35521,2773,52643,12412,60714,27728
1400000US36007012300,36007012300,"Census Tract 123, Broome County, New York",31726,3096,17381,6559,30738,6350,37399,12319,42292,13778,29135,25006,38990,8842,38125,19545,34844,9821,38173,21550,-,**,-,**,21803,13471,-,**,16182,4350,37258,10957,39667,16469,-,**
1400000US36007012400,36007012400,"Census Tract 124, Broome County, New York",30183,3661,29904,19730,30156,10852,27266,8015,28913,4524,52273,39314,38125,13418,60288,53304,40625,8881,33000,29525,29620,4750,71188,13455,21114,1818,14167,12105,17656,2519,23594,7724,-,**,50114,23357
1400000US36007012500,36007012500,"Census Tract 125, Broome County, New York",33727,4411,25865,3873,30882,3363,32420,21030,53807,10506,49621,3225,40929,9165,25962,1920,33190,4412,50000,11750,71196,13627,49643,29873,30268,4371,-,**,22786,4914,26028,5517,41926,16045,49607,6401
1400000US36007012600,36007012600,"Census Tract 126, Broome County, New York",30804,2473,29083,11787,28017,5377,27009,8088,-,**,74167,53649,32580,6339,30000,13717,27195,8231,33485,8246,-,**,113917,13076,26667,8292,-,**,30059,7279,20430,9795,43583,40605,48625,24940
1400000US36007012701,36007012701,"Census Tract 127.01, Broome County, New York",34226,3041,36359,29987,31086,2366,33176,3210,41081,12929,59917,17162,40800,7446,-,**,41285,12453,34808,8857,78947,66820,-,**,31164,2570,-,**,26339,10957,31111,7513,40270,20908,56343,15824
1400000US36007012702,36007012702,"Census Tract 127.02, Broome County, New York",41406,3462,20938,12996,26604,4947,37619,7576,56250,32048,63882,10779,50076,10060,28611,13667,27237,25766,47031,9497,70417,32931,76063,33508,34129,2186,9063,5480,26311,1873,32222,5133,41250,25347,54621,6334
1400000US36007012800,36007012800,"Census Tract 128, Broome County, New York",35114,3993,9632,4040,25778,4211,31938,8249,45813,4617,61215,8338,36904,4207,-,**,29438,6886,43542,8469,51169,9422,74833,55072,24670,7095,-,**,21902,4228,21792,3369,41250,15347,57917,9485
1400000US36007012900,36007012900,"Census Tract 129, Broome County, New York",38889,9231,-,**,24464,5333,33750,5737,52969,18942,75341,19086,55294,20137,-,**,24500,22409,36875,16222,-,**,85438,7767,28000,12413,-,**,24444,5146,26563,6680,52656,20560,41667,36773
